date,state,district,market,commodity,variety,grade,min_price,max_price,modal_price
2026-04-17,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-29,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-27,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Paddy,Local,2370.0,2420.0,2410.0
2026-04-07,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-23,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-23,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-25,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-30,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2430.0,2420.0
2026-04-05,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-08,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-01,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-10,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-14,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-16,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-17,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-20,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-25,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-27,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-30,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-05-01,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-05-06,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-05-27,Andhra Pradesh,Krishna,Mylavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-04-29,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2440.0,2420.0
2026-05-29,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-05-31,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-05,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2500.0,2400.0
2026-05-07,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-05-19,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-05-25,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-05-15,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-20,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2400.0,2390.0
2026-05-27,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2370.0,2400.0,2385.0
2026-05-04,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-05-05,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-05-06,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-05-29,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2250.0,2250.0,2250.0
2026-06-18,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-06-29,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-06-01,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-06-17,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-06-22,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-06-23,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-06-25,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-06-02,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-03,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-04,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-08,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-12,Andhra Pradesh,Krishna,Divi (HQ-Avanigadda) APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-06-12,Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-15,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-17,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-18,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-23,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-29,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-06-01,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-20,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2369.0,2400.0,2369.0
2026-06-23,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2369.0,2400.0,2369.0
2026-06-23,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-27,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-25,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-29,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-13,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-06-16,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-06-19,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-06-23,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-06-21,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1860.0,1860.0,1860.0
2026-06-16,Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-06-20,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1920.0,1920.0,1920.0
2026-06-25,Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-06-12,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-06-23,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-06-10,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-09,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2386.0,2500.0,2386.0
2026-06-11,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-11,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-24,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-12,Andhra Pradesh,Dr.B.R.A.Konaseema,Ramachandrapuram APMC,Paddy(Common),Paddy,FAQ,2369.0,2383.0,2369.0
2026-06-16,Andhra Pradesh,Dr.B.R.A.Konaseema,Alamuru APMC,Paddy(Common),Paddy,FAQ,2369.0,2389.0,2369.0
2026-06-01,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-06,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-12,Andhra Pradesh,Eluru,Nuzvid APMC,Paddy(Common),Sona,Grade Range-1,2400.0,2400.0,2400.0
2026-06-17,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-15,Andhra Pradesh,Eluru,Nuzvid APMC,Paddy(Common),Sona,FAQ,2400.0,2400.0,2400.0
2026-06-19,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-25,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-24,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-30,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-03,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2369.0,2400.0,2369.0
2026-07-04,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-06,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-08,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2369.0,2400.0,2369.0
2026-07-06,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-09,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2369.0,2400.0,2369.0
2026-07-06,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-20,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,2369.0,2468.0,2369.0
2026-07-21,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-07,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,2369.0,2400.0,2369.0
2026-07-07,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-09,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-10,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-11,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-29,Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,2364.0,2369.0,2366.0
2026-07-15,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,FAQ,2369.0,2389.0,2379.0
2026-07-11,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-07-13,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-13,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-12,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-15,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-07-17,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,2369.0,2468.0,2369.0
2026-07-29,Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,2369.0,2380.0,2379.0
2026-07-18,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-22,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,2369.0,2468.0,2369.0
2026-07-24,Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-07-22,Andhra Pradesh,Eluru,Ungatur APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-21,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-22,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-25,Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,2369.0,2390.0,2369.0
2026-07-25,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-23,Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,2349.0,2369.0,2359.0
2026-07-23,Andhra Pradesh,Eluru,Bhimadole APMC,Paddy(Common),1001,FAQ,2380.0,2390.0,2385.0
2026-07-22,Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),1001,Local,2389.0,2450.0,2400.0
2026-07-23,Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),1001,Local,2400.0,2500.0,2450.0
2026-07-27,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-07-27,Andhra Pradesh,Krishna,Ghantsala (HQ-Kodali) APMC,Paddy(Common),1001,Local,2441.0,2500.0,2450.0
2026-07-26,Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,2960.0,2963.0,2962.0
2026-07-24,Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,2369.0,2468.0,2369.0
2026-07-26,Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-29,Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,2369.0,2390.0,2369.0
2026-07-25,Andhra Pradesh,Krishna,Ghantsala (HQ-Kodali) APMC,Paddy(Common),1001,Local,2400.0,2550.0,2500.0
2026-07-23,Andhra Pradesh,West Godavari,Bhimavaram APMC,Paddy(Common),1001,Grade Range-1,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,Krishna,Gannavaram APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,2369.0,2400.0,2389.0
2026-07-24,Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,Guntur,Prathipadu APMC,Paddy(Common),1001,Grade Range-1,2200.0,2425.0,2300.0
2026-07-26,Andhra Pradesh,Anakapally,Narsipatnam APMC,Paddy(Common),1001,Local,2390.0,2450.0,2400.0
2026-07-27,Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,2369.0,2380.0,2370.0
2026-07-27,Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,Srikakulam,Srikakulam APMC,Paddy(Common),1001,FAQ,2400.0,2400.0,2400.0
2026-07-28,Andhra Pradesh,West Godavari,Tadepalligudem APMC,Paddy(Common),1001,FAQ,2445.0,2445.0,2445.0
2026-07-09,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2320.0,2420.0,2380.0
2026-07-23,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,2369.0,2375.0,2370.0
2026-07-25,Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-25,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-27,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-28,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-31,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-02,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-03,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-09,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-11,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-13,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-22,Andhra Pradesh,SPSR Nellore,Kovur APMC,Paddy(Common),MTU-1010,Local,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2369.0,2470.0,2430.0
2026-07-29,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2369.0,2460.0,2425.0
2026-07-31,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2370.0
2026-07-30,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2370.0
2026-07-29,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2390.0,2420.0,2410.0
2026-07-31,Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,2350.0,2450.0,2400.0
2026-08-01,Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,2340.0,2400.0,2370.0
2026-08-01,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2369.0,2480.0,2440.0
2026-08-01,Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,2400.0,2520.0,2500.0
2026-08-03,Andhra Pradesh,Tirupathi,Sullurpet APMC,Paddy(Common),MTU-1010,Local,2400.0,2440.0,2420.0
2026-08-03,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-08-04,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-07-08,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-21,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-27,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-28,Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Nellore Sanna,Grade Range-3,2340.0,2360.0,2350.0
2026-08-02,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-24,Andhra Pradesh,Krishna,Pedana APMC,Paddy(Common),NO. 2716,Local,2369.0,2400.0,2385.0
2026-07-22,Andhra Pradesh,Prakasam,Addanki APMC,Paddy(Common),Other,Local,2390.0,2400.0,2400.0
2026-07-24,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),Other,Local,2369.0,2460.0,2430.0
2026-07-29,Andhra Pradesh,SPSR Nellore,Kavali APMC,Paddy(Common),Other,Local,2380.0,2450.0,2410.0
2026-07-31,Andhra Pradesh,SPSR Nellore,Kavali APMC,Paddy(Common),Other,Local,2380.0,2450.0,2410.0
2026-07-31,Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,2380.0,2450.0,2400.0
2026-08-04,Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,2380.0,2450.0,2400.0
2026-08-04,Andhra Pradesh,SPSR Nellore,Kavali APMC,Paddy(Common),Other,Local,2380.0,2450.0,2410.0
2026-07-01,Andhra Pradesh,Dr.B.R.A.Konaseema,Ramachandrapuram APMC,Paddy(Common),Paddy,FAQ,2369.0,2373.0,2369.0
2026-07-23,Andhra Pradesh,Palnadu,Ipur APMC,Paddy(Common),Paddy,FAQ,2350.0,2400.0,2400.0
2026-07-25,Andhra Pradesh,West Godavari,Attili APMC,Paddy(Common),Paddy,Local,2369.0,2389.0,2369.0
2026-07-31,Andhra Pradesh,Palnadu,Ipur APMC,Paddy(Common),Paddy,FAQ,2350.0,2600.0,2450.0
2026-07-23,Andhra Pradesh,Visakhapatnam,Pendurthi APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,Palnadu,Pidugurala APMC,Paddy(Common),Paddy,FAQ,2350.0,2350.0,2350.0
2026-07-25,Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-07-23,Andhra Pradesh,East Godavari,Rajahmundry APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,West Godavari,Palakole APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,East Godavari,Rajahmundry APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-07-23,Andhra Pradesh,Dr.B.R.A.Konaseema,Alamuru APMC,Paddy(Common),Paddy,FAQ,2369.0,2389.0,2369.0
2026-07-23,Andhra Pradesh,Prakasam,Addanki APMC,Paddy(Common),Paddy,Local,2390.0,2420.0,2400.0
2026-07-23,Andhra Pradesh,Srikakulam,Srikakulam APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,Kakinada,Samalkot APMC,Paddy(Common),Paddy,FAQ,2369.0,2390.0,2369.0
2026-07-23,Andhra Pradesh,SPSR Nellore,Kovur APMC,Paddy(Common),Paddy,Local,2369.0,2460.0,2410.0
2026-07-24,Andhra Pradesh,Tirupathi,Nagalapuram APMC,Paddy(Common),Paddy,Local,2125.0,2212.5,2187.5
2026-07-24,Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Paddy,Local,2464.0,2484.0,2474.0
2026-07-24,Andhra Pradesh,West Godavari,Palakole APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,Krishna,Gudiwada APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,East Godavari,Anaparthy APMC,Paddy(Common),Paddy,FAQ,2369.0,2420.0,2369.0
